hotel_id,hotel_name,hotel_brand,sub_brand,hotel_code,image,hotel_address,hotel_zipcode,hotel_city,hotel_province,hotel_country,hotel_longitude,hotel_latitude,hotel_status
6235,Homewood Suites by Hilton Greenville,Hilton,HW,PGVMBHW,https://www.hilton.com/im/en/AUGWEHW/1950455/augwe013.tif?impolicy=crop&cw=2250&ch=1500&gravity=NorthWest&xposition=75&yposition=0&rw=300&rh=200,420 Moye Blvd,27834,Greenville,North Carolina,USA,-77.400973,35.6143991,Open
6236,Hilton Greenville,Hilton,HI,PGVNCHF,https://www.hilton.com/im/en/PGVNCHF/3365046/hilton-greenville-exterior-1194084.jpg?impolicy=crop&cw=6000&ch=4000&gravity=NorthWest&xposition=0&yposition=0&rw=300&rh=200,207 SW Greenville Blvd,27834-6907,Greenville,North Carolina,USA,-77.38963723182,35.57424191739,Open
6237,Hampton Inn Greenville,Hilton,HP,PGVGVHX,https://www.hilton.com/im/en/PGVGVHX/4371058/exterior.jpg?impolicy=crop&cw=2270&ch=1510&gravity=NorthWest&xposition=335&yposition=0&rw=200&rh=133,305 SW Greenville Boulevard,27834,Greenville,North Carolina,USA,-77.391891,35.573658,Open
6238,Hampton Inn Washington,Hilton,HP,WHTNCHX,https://www.hilton.com/im/en/WHTNCHX/4556036/hotel-exterior-002.jpg?impolicy=crop&cw=4218&ch=2812&gravity=NorthWest&xposition=0&yposition=0&rw=300&rh=200,2085 West 15th Street,27889,Washington,North Carolina,USA,-77.071997,35.566184,Open
6239,Tru by Hilton Rocky Mount,Hilton,RU,RWIMIRU,https://www.hilton.com/im/en/RWIMIRU/15631151/dsc-6613-4-5.jpg?impolicy=crop&cw=5568&ch=3702&gravity=NorthWest&xposition=0&yposition=4&rw=200&rh=133,255 Gateway Blvd,27804,Rocky Mount,North Carolina,USA,-77.843503,35.97124,Open
6240,Hampton Inn Rocky Mount,Hilton,HP,RWINCHX,https://www.hilton.com/im/en/RWINCHX/2729829/rwinchx-exterior-7954.jpg?impolicy=crop&cw=4504&ch=2995&gravity=NorthWest&xposition=0&yposition=2&rw=200&rh=133,530 N. Winstead Avenue,27804,Rocky Mount,North Carolina,USA,-77.849969,35.969832,Open
6241,DoubleTree by Hilton Hotel Rocky Mount,Hilton,DT,RWIDTDT,https://www.hilton.com/im/en/RWIDTDT/14296648/5.jpg?impolicy=crop&cw=4511&ch=3000&gravity=NorthWest&xposition=434&yposition=0&rw=200&rh=133,651 N. Winstead Avenue,27804,Rocky Mount,North Carolina,USA,-77.847214,35.97348,Open
6242,Homewood Suites by Hilton Rocky Mount,Hilton,HW,RWIRMHW,https://www.hilton.com/im/en/RWIRMHW/5687949/-dsc3184-5-6.jpg?impolicy=crop&cw=4600&ch=3066&gravity=NorthWest&xposition=0&yposition=1&rw=300&rh=200,231 Gateway Blvd,27804,Rocky  Mount,North Carolina,USA,-77.8466226364,35.9811431093,Open
6243,"Home2 Suites by Hilton Jacksonville, NC",Hilton,HT,JKVNCHT,https://www.hilton.com/im/en/JKVNCHT/18683909/jkvncht-jacksonville-nc-ext-day.jpg?impolicy=crop&cw=5000&ch=3325&gravity=NorthWest&xposition=0&yposition=209&rw=200&rh=133,139 Circuit Lane,28546,Jacksonville,North Carolina,USA,-77.398535,34.781638,Open
6244,Hampton Inn & Suites Jacksonville,Hilton,HP,OAJNCHX,https://www.hilton.com/im/en/NoHotel/14076081/king-suite-new-hampton-prototype-.jpg?impolicy=crop&cw=8256&ch=5490&gravity=NorthWest&xposition=0&yposition=6&rw=200&rh=133,1032 Hampton Inn Way,28546,Jacksonville,North Carolina,USA,-77.4061,34.7893,Open
6245,Hilton Garden Inn Jacksonville,Hilton,GI,OAJWBGI,https://www.hilton.com/im/en/OAJWBGI/5566586/oajwbgi-night-property-picture.jpg?impolicy=crop&cw=4500&ch=3000&gravity=NorthWest&xposition=0&yposition=0&rw=300&rh=200,1016 Jacksonville Parkway,28546,Jacksonville,North Carolina,USA,-77.407686,34.790626,Open
6246,Hampton Inn Sneads Ferry North Topsail Beach,Hilton,HP,OAJSFHX,https://www.hilton.com/im/en/OAJSFHX/6699118/twilight-01.jpg?impolicy=crop&cw=4500&ch=2992&gravity=NorthWest&xposition=0&yposition=3&rw=200&rh=133,1248 NC Highway 210,28460,Sneads Ferry,North Carolina,USA,-77.4358626867,34.5300841719,Open
6247,Hampton Inn Henderson,Hilton,HP,HDSNCHX,https://www.hilton.com/im/en/HDSNCHX/391487/hdsnchx-exterior-1.jpg?impolicy=crop&cw=5000&ch=3325&gravity=NorthWest&xposition=0&yposition=6&rw=200&rh=133,385  Ruin Creek Road,27536,Henderson,North Carolina,USA,-78.446659,36.33386,Open
6248,Tru by Hilton Wake Forest Raleigh North,Hilton,RU,RDURMRU,https://www.hilton.com/im/en/SDFRURU/9582389/18-05-25-exterior-day.jpg?impolicy=crop&cw=4511&ch=3000&gravity=NorthWest&xposition=410&yposition=0&rw=200&rh=133,12315 Hampton Way Drive,27587,Wake Forest,North Carolina,USA,-78.54348705973,35.98044430798,
6249,Hampton Inn Raleigh/Town Of Wake Forest,Hilton,HP,RDUWFHX,https://www.hilton.com/im/en/RDUWFHX/2720028/exterior-rduwf.jpg?impolicy=crop&cw=4500&ch=2992&gravity=NorthWest&xposition=0&yposition=3&rw=200&rh=133,12318 Wake Union Church Road,27587,Wake Forest,North Carolina,USA,-78.544764,35.979881,Open
6250,Hampton Inn South Hill,Hilton,HP,SHIVAHX,https://www.hilton.com/im/en/SHIVAHX/2863690/shivahx-dsc-0615.jpg?impolicy=crop&cw=6000&ch=4000&gravity=NorthWest&xposition=0&yposition=0&rw=300&rh=200,I-85   U.S. 58,23970,South Hill,Virginia,USA,-78.11,36.71,Open
6251,Hilton Garden Inn Raleigh Capital Blvd I-540,Hilton,GI,RDUNEGI,https://www.hilton.com/im/en/RDUNEGI/10375939/night-exterior-1.jpg?impolicy=crop&cw=4511&ch=3000&gravity=NorthWest&xposition=315&yposition=0&rw=200&rh=133,6412 Capital Blvd,27616,Raleigh,North Carolina,USA,-78.578094,35.872147,Open
6252,Home2 Suites by Hilton Raleigh North I-540,Hilton,HT,RDUTTHT,https://www.hilton.com/im/en/RDUTTHT/16204728/dsc-1766-7-8.jpg?impolicy=crop&cw=4600&ch=3059&gravity=NorthWest&xposition=0&yposition=20&rw=200&rh=133,3951 Sumner Boulevard,27616,Raleigh,North Carolina,USA,-78.572802694,35.8638242974,Open
6253,Hampton Inn & Suites Raleigh-Durham Airport-Brier Creek,Hilton,HP,RDUANHX,https://www.hilton.com/im/en/RDUANHX/4490134/hampton-raleigh-dusk-ext-307.jpg?impolicy=crop&cw=3382&ch=2254&gravity=NorthWest&xposition=0&yposition=225&rw=300&rh=200,8021 Arco Corporate Drive,27617,Raleigh,North Carolina,USA,-78.7827,35.9109,Open
6254,Embassy Suites by Hilton Raleigh Durham Airport Brier Creek,Hilton,ES,RDUACES,https://www.hilton.com/im/en/RDUACES/7613079/rduaces-exterior.jpg?impolicy=crop&cw=4600&ch=3059&gravity=NorthWest&xposition=0&yposition=5&rw=200&rh=133,8001 Arco Corporate Drive,27617-2010,Raleigh,North Carolina,USA,-78.7775,35.9073,Open
6255,Hilton Garden Inn Hickory,Hilton,GI,HCKSEGI,https://www.hilton.com/im/en/HCKSEGI/2252945/image-1-hotel.jpg?impolicy=crop&cw=3361&ch=2235&gravity=NorthWest&xposition=0&yposition=117&rw=200&rh=133,1320 17th Street Drive Southeast,28602,Hickory,North Carolina,USA,-81.308361,35.709645,Open
6256,Hampton Inn Hickory,Hilton,HP,HKYNCHX,https://www.hilton.com/im/en/HKYNCHX/8349031/lobby.jpg?impolicy=crop&cw=4908&ch=3264&gravity=NorthWest&xposition=9&yposition=0&rw=200&rh=133,1956 13th Avenue Drive SE,28602,Hickory,North Carolina,USA,-81.30484,35.71022,Open
6257,Hilton Garden Inn Statesville,Hilton,GI,SVHSRGI,https://www.hilton.com/im/en/SVHSRGI/1146394/hilton-garden-inn-statesville-exterior-1220629.jpg?impolicy=crop&cw=6000&ch=3990&gravity=NorthWest&xposition=0&yposition=5&rw=200&rh=133,1017 Gateway Crossing Drive,28677,Statesville,North Carolina,USA,-80.865469438,35.7763155361,Open
6258,Hampton Inn Statesville,Hilton,HP,SVHHHHX,https://www.hilton.com/im/en/SVHHHHX/3005419/svhhh-01.jpg?impolicy=crop&cw=4511&ch=3000&gravity=NorthWest&xposition=367&yposition=0&rw=200&rh=133,1508 Cinema Drive,28625,Statesville,North Carolina,USA,-80.863,35.7782,Open
6259,Hampton Inn Raleigh-Capital Blvd. North,Hilton,HP,RDUHHHX,https://www.hilton.com/im/en/RDUHHHX/2729915/rduhhhx-exterior.jpg?impolicy=crop&cw=4500&ch=2992&gravity=NorthWest&xposition=0&yposition=3&rw=200&rh=133,3621 Spring Forest Road,27616,Raleigh,North Carolina,USA,-78.580548,35.855304,Open
6260,Hilton Raleigh North Hills,Hilton,HI,RDUNHHF,https://www.hilton.com/im/en/RDUNHHF/3223865/rdunhhf-1-hilton-exterior.jpg?impolicy=crop&cw=5616&ch=3734&gravity=NorthWest&xposition=0&yposition=4&rw=200&rh=133,3415  Wake Forest Road,27609-7330,Raleigh,North Carolina,USA,-78.620476,35.82987,Open
6261,DoubleTree by Hilton Raleigh Crabtree Valley,Hilton,DT,RDUVLDT,https://www.hilton.com/im/en/RDUVLDT/8804291/rduvl-exteriornight.jpg?impolicy=crop&cw=4500&ch=3000&gravity=NorthWest&xposition=0&yposition=0&rw=300&rh=200,4100 Glenwood Avenue,27612,Raleigh,North Carolina,USA,-78.6708455888,35.8370171831,Open
6262,Hampton Inn & Suites Raleigh/Crabtree Valley,Hilton,HP,RDUAWHX,https://www.hilton.com/im/en/RDUAWHX/7592975/rduawhx-exterior-day.jpg?impolicy=crop&cw=4600&ch=3059&gravity=NorthWest&xposition=0&yposition=5&rw=200&rh=133,3920 Arrow Drive,27612,Raleigh,North Carolina,USA,-78.672852,35.836311,Open
6263,Hilton Garden Inn Raleigh /Crabtree Valley,Hilton,GI,RDUCVGI,https://www.hilton.com/im/en/RDUCVGI/7596988/rducvgi-exterior.jpg?impolicy=crop&cw=4600&ch=3059&gravity=NorthWest&xposition=0&yposition=4&rw=200&rh=133,3912 Arrow Drive,27612,Raleigh,North Carolina,USA,-78.673233,35.835407,Open
6264,Homewood Suites by Hilton Raleigh-Crabtree Valley,Hilton,HW,RDUCTHW,https://www.hilton.com/im/en/RDUCTHW/4041162/extday-8411.jpg?impolicy=crop&cw=2908&ch=1933&gravity=NorthWest&xposition=0&yposition=29&rw=200&rh=133,5400 Homewood Banks Drive,27612,Raleigh,North Carolina,USA,-78.674886,35.83696,Open
6265,Embassy Suites by Hilton Raleigh Crabtree,Hilton,ES,RDUCMES,https://www.hilton.com/im/en/RDUCMES/2391853/1-exterior-esnc1193.jpg?impolicy=crop&cw=4552&ch=3027&gravity=NorthWest&xposition=0&yposition=121&rw=200&rh=133,4700 Creedmoor Road,27612,Raleigh,North Carolina,USA,-78.6797,35.8448,Open
6266,Hampton Inn Lumberton,Hilton,HP,LBTWAHX,https://www.hilton.com/im/en/LBTWAHX/2682038/17-0127-06-hampton-inn-lumberton-exterior.jpg?impolicy=crop&cw=4500&ch=3000&gravity=NorthWest&xposition=529&yposition=0&rw=300&rh=200,204 Wintergreen Drive,28358,Lumberton,North Carolina,USA,-79.002493,34.670275,Open
6267,Hampton Inn Roxboro,Hilton,HP,ROXNCHX,https://www.hilton.com/im/en/ROXNCHX/15588460/exterior-hampton-inn-roxboro-roxnc-cropped-.jpg?impolicy=crop&cw=4030&ch=2680&gravity=NorthWest&xposition=234&yposition=0&rw=200&rh=133,920 Durham Road,27573,Roxboro,North Carolina,USA,-78.986268,36.383005,Open
6268,Hampton Inn Charlotte/Monroe,Hilton,HP,MNONCHX,https://www.hilton.com/im/en/MNONCHX/14803014/exterior-day.jpg?impolicy=crop&cw=4600&ch=3059&gravity=NorthWest&xposition=0&yposition=20&rw=200&rh=133,2368 Roland Drive,28110,Monroe,North Carolina,USA,-80.574812,35.014415,Open
6269,Hampton Inn Ft. Chiswell-Max Meadows,Hilton,HP,MAXVAHX,https://www.hilton.com/im/en/MAXVAHX/17147812/building-exterior-2.jpg?impolicy=crop&cw=4032&ch=2681&gravity=NorthWest&xposition=0&yposition=171&rw=200&rh=133,199 Ft. Chiswell Road,24360,Max Meadows,Virginia,USA,-80.948383,36.9452054,Open
6270,Hampton Inn Greenville/Travelers Rest,Hilton,HP,GSPTRHX,https://www.hilton.com/im/en/GSPTRHX/14075638/gsptr-exterior-night.jpg?impolicy=crop&cw=5297&ch=3523&gravity=NorthWest&xposition=138&yposition=0&rw=200&rh=133,593 Roe Center Court,29690,Travelers Rest,South Carolina,USA,-82.436466,34.960928,Open
6271,Hampton Inn Roanoke Rapids,Hilton,HP,RZZNCHX,https://www.hilton.com/im/en/NoHotel/14076081/king-suite-new-hampton-prototype-.jpg?impolicy=crop&cw=8256&ch=5490&gravity=NorthWest&xposition=0&yposition=6&rw=200&rh=133,85 Hampton Boulevard,27870,Roanoke Rapids,North Carolina,USA,-77.632,36.4318,Open
6272,Hilton Garden Inn Roanoke Rapids,Hilton,GI,RZZCCGI,https://www.hilton.com/im/en/RZZCCGI/8752891/rzzcc-hgi-exterior-0894-300.jpg?impolicy=crop&cw=5760&ch=3840&gravity=NorthWest&xposition=0&yposition=0&rw=300&rh=200,111 Carolina Crossroads Parkway,27870,Roanoke Rapids,North Carolina,USA,-77.6419,36.3986,Open
6273,Hampton Inn Emporia,Hilton,HP,EMVWEHX,https://www.hilton.com/im/en/EMVWEHX/5660650/dsc-1922.jpg?impolicy=crop&cw=4495&ch=2996&gravity=NorthWest&xposition=0&yposition=1&rw=300&rh=200,898 Wiggins Road,23847,Emporia,Virginia,USA,-77.553992,36.70366,Open
6274,Hampton Inn Bismarck,Hilton,HP,BISMKHX,https://www.hilton.com/im/en/BISMKHX/8144706/bismk-hfwz-b62thx-entrance-exterior.jpg?impolicy=crop&cw=4500&ch=2992&gravity=NorthWest&xposition=0&yposition=3&rw=200&rh=133,1440 Mapleton Ave,58503,Bismarck,North Dakota,USA,-100.770523,46.840435,Open
6275,Home2 Suites by Hilton Bismarck,Hilton,HT,BISNDHT,https://www.hilton.com/im/en/BISNDHT/11460914/tribeca-exterior-2-prototype.tif?impolicy=crop&cw=5992&ch=3994&gravity=NorthWest&xposition=0&yposition=2&rw=300&rh=200,1122 W Turnpike Ave.,58501,Bismarck,North Dakota,USA,-100.811384768,46.8275461227,Open
6276,Hampton Inn and Suites Bismarck Northwest,Hilton,HP,BISNWHX,https://www.hilton.com/im/en/BISNWHX/2500096/bisnwhx-exterior-01.jpg?impolicy=crop&cw=7184&ch=4777&gravity=NorthWest&xposition=0&yposition=8&rw=200&rh=133,2020 Schafer Street,58501,Bismarck,North Dakota,USA,-100.8152,46.826,Open
6277,Hampton Inn & Suites Minot Airport,Hilton,HP,MOTNDHX,https://www.hilton.com/im/en/MOTNDHX/396080/motndhx-hampton-inn-minot-exterior.jpg?impolicy=crop&cw=2765&ch=1839&gravity=NorthWest&xposition=117&yposition=0&rw=200&rh=133,1400 North Broadway,58703,Minot,North Dakota,USA,-101.295679,48.248533,Open
6278,"Hampton Inn & Suites Jamestown, ND",Hilton,HP,JMSSWHX,https://www.hilton.com/im/en/JMSSWHX/4300952/627-exterior-night.jpg?impolicy=crop&cw=3648&ch=2425&gravity=NorthWest&xposition=0&yposition=155&rw=200&rh=133,2700 8th Avenue Southwest,58401,Jamestown,North Dakota,USA,-98.718574,46.881705,Open
6279,Hampton Inn & Suites Dickinson,Hilton,HP,DIKNDHX,https://www.hilton.com/im/en/DIKNDHX/389022/dikndhx-dikndhx-exteriorday.jpg?impolicy=crop&cw=2812&ch=1870&gravity=NorthWest&xposition=93&yposition=0&rw=200&rh=133,110 14th Street West,58601,Dickinson,North Dakota,USA,-102.785935,46.897805,Open
6280,Hampton Inn & Suites Williston,Hilton,HP,ISNNRHX,https://www.hilton.com/im/en/ISNNRHX/392705/isnnrhx-0000799701.jpg?impolicy=crop&cw=2248&ch=1498&gravity=NorthWest&xposition=0&yposition=0&rw=300&rh=200,1515 14th Street West,58801,Williston,North Dakota,USA,-103.64592075347,48.15755493582,Open
6281,Hilton Garden Inn Akron,Hilton,GI,CAKEMGI,https://www.hilton.com/im/en/CAKEMGI/10783658/exteriornight.jpg?impolicy=crop&cw=5993&ch=3985&gravity=NorthWest&xposition=0&yposition=7&rw=200&rh=133,1307 E. Market Street,44305,Akron,Ohio,USA,-81.4801598928,41.0650606877,Open
6282,Hilton Akron/Fairlawn,Hilton,HI,CAKHWHF,https://www.hilton.com/im/en/CAKHWHF/3466546/2015-06-02-09.11.04.jpg?impolicy=crop&cw=4500&ch=3000&gravity=NorthWest&xposition=0&yposition=0&rw=300&rh=200,3180 W. Market Street,44333-3365,Akron,Ohio,USA,-81.621664,41.133407,Open
6283,Home2 Suites by Hilton Stow Akron,Hilton,HT,CAKSTHT,https://www.hilton.com/im/en/CAKSTHT/7499493/cakstht-exterior-day-.jpg?impolicy=crop&cw=4600&ch=3059&gravity=NorthWest&xposition=0&yposition=5&rw=200&rh=133,4097 Bridgewater Parkway,44224,Stow,Ohio,USA,-81.4799309318,41.1787551707,Open
6284,Hampton Inn Akron-South,Hilton,HP,CAKSOHX,https://www.hilton.com/im/en/CAKSOHX/8104155/caksohx-exterior.jpg?impolicy=crop&cw=4495&ch=2989&gravity=NorthWest&xposition=0&yposition=5&rw=200&rh=133,880 ARLINGTON RIDGE EAST,44312,Akron,Ohio,USA,-81.492757,40.984807,Open
6285,Hampton Inn Stow,Hilton,HP,STOOHHX,https://www.hilton.com/im/en/STOOHHX/4513754/local-flavour-shots-004.jpg?impolicy=crop&cw=3888&ch=2592&gravity=NorthWest&xposition=0&yposition=0&rw=300&rh=200,4331 Lakepointe Corporate Drive,44224,Stow,Ohio,USA,-81.4755,41.1827,Open
6286,Hampton Inn Akron-Fairlawn,Hilton,HP,CAKOHHX,https://www.hilton.com/im/en/CAKOHHX/2638712/hampton-inn-by-hilton-akron-fairlawn-exterior-1190511.jpg?impolicy=crop&cw=6000&ch=4000&gravity=NorthWest&xposition=0&yposition=0&rw=300&rh=200,80 Springside Drive,44333,Akron,Ohio,USA,-81.6471904,41.1375661,Open
6287,"Homewood Suites by Hilton Akron Fairlawn, OH",Hilton,HW,CAKFAHW,https://www.hilton.com/im/en/CAKFAHW/1273330/cakfahw-homewood-suites-by-hilton-akron-fairlawn-exterior-1045431.jpg?impolicy=crop&cw=4500&ch=2992&gravity=NorthWest&xposition=0&yposition=3&rw=200&rh=133,210 Springside Drive,44333,Akron,Ohio,USA,-81.6455310114,41.1411485666,Open
6288,Hampton Inn Kent/Akron Area,Hilton,HP,CAKKTHX,https://www.hilton.com/im/en/CAKKTHX/7806121/cakkthx-entrance.jpg?impolicy=crop&cw=7360&ch=4906&gravity=NorthWest&xposition=0&yposition=2&rw=300&rh=200,4406 State Route 43,44240,Kent,Ohio,USA,-81.346558,41.109299,Open
6289,Hilton Garden Inn Akron-Canton Airport,Hilton,GI,CAKAPGI,https://www.hilton.com/im/en/CAKAPGI/1759430/cakapgi-exterior.jpg?impolicy=crop&cw=4500&ch=2992&gravity=NorthWest&xposition=0&yposition=3&rw=200&rh=133,5251 Landmark Boulevard,44720,North Canton,Ohio,USA,-81.4293,40.9142,Open
6290,Hampton Inn & Suites Cleveland-Southeast/Streetsboro,Hilton,HP,STBOHHX,https://www.hilton.com/im/en/STBOHHX/402443/stbohhx-hsi-hi-streetsboro-2013-web-02.jpg?impolicy=crop&cw=2254&ch=1498&gravity=NorthWest&xposition=0&yposition=0&rw=200&rh=133,800 Mondial Parkway,44241-4540,Streetsboro,Ohio,USA,-81.368056,41.25001,Open
6291,Embassy Suites by Hilton Akron Canton Airport,Hilton,ES,CAKNAES,https://www.hilton.com/im/en/CAKNAES/2324892/embassy-suites-by-hilton-akron-canton-airport-exterior-1157494.jpg?impolicy=crop&cw=5000&ch=3333&gravity=NorthWest&xposition=0&yposition=1&rw=300&rh=200,"7883 Freedom Avenue, N.W.",44720,North Canton,Ohio,USA,-81.42794,40.894966,Open
6292,Hampton Inn Medina,Hilton,HP,CAKMDHX,https://www.hilton.com/im/en/CAKMDHX/16101832/untitled-4744.jpg?impolicy=crop&cw=5000&ch=3325&gravity=NorthWest&xposition=0&yposition=4&rw=200&rh=133,3073 Eastpointe Drive,44256,Medina,Ohio,USA,-81.797753,41.137229,Open
6293,Hampton Inn & Suites Alliance,Hilton,HP,CAKALHX,https://www.hilton.com/im/en/CAKALHX/6294696/cakalhx-exterior.jpg?impolicy=crop&cw=5250&ch=3491&gravity=NorthWest&xposition=0&yposition=4&rw=200&rh=133,1831 West State Street,44601,Alliance,Ohio,USA,-81.132764,40.903124,Open
6294,DoubleTree by Hilton Canton Downtown,Hilton,DT,CAKCODT,https://www.hilton.com/im/en/CAKCODT/15203455/cakco-exterior-01.jpg?impolicy=crop&cw=5000&ch=3325&gravity=NorthWest&xposition=0&yposition=4&rw=200&rh=133,320 Market Avenue South,44702,Canton,Ohio,USA,-81.374828,40.796626,Open
6295,Home2 Suites by Hilton Canton,Hilton,HT,CAKNCHT,https://www.hilton.com/im/en/CAKNCHT/9642433/home2-suites-by-hilton-canton-exterior-1075156.jpg?impolicy=crop&cw=5616&ch=3734&gravity=NorthWest&xposition=0&yposition=4&rw=200&rh=133,5244 Broadmoor Circle NW,44709,Canton,Ohio,USA,-81.4149744993,40.8559650626,Open
6296,Hampton Inn & Suites Canton,Hilton,HP,CAKBMHX,https://www.hilton.com/im/en/CAKBMHX/11130457/exterior-day-dsc8689.jpg?impolicy=crop&cw=6496&ch=4331&gravity=NorthWest&xposition=52&yposition=0&rw=300&rh=200,5256 Broadmoor Circle N.W.,44709,Canton,Ohio,USA,-81.416926,40.856597,Open
6297,Hampton Inn & Suites Youngstown-Canfield,Hilton,HP,YNGCFHX,https://www.hilton.com/im/en/YNGCFHX/9340169/exterior-day.jpg?impolicy=crop&cw=4511&ch=3000&gravity=NorthWest&xposition=25&yposition=0&rw=200&rh=133,6690 Ironwood Boulevard,44406,Canfield,Ohio,USA,-80.7362,41.0245,Open
6298,Home2 Suites by Hilton Youngstown West/Austintown,Hilton,HT,YNGAUHT,https://www.hilton.com/im/en/YNGAUHT/14029439/exterior-day-dsc8376edt.jpg?impolicy=crop&cw=5850&ch=3890&gravity=NorthWest&xposition=0&yposition=6&rw=200&rh=133,5580 Patriot Blvd.,44515,Youngstown,Ohio,USA,-80.7716123276,41.1209601635,Open
6299,Hampton Inn Youngstown-West I-80,Hilton,HP,YNGATHX,https://www.hilton.com/im/en/YNGATHX/5686532/room-type-1-queen-mobility-hearing-acces-tub-non-smok-pic1.jpg?impolicy=crop&cw=5000&ch=3325&gravity=NorthWest&xposition=0&yposition=6&rw=200&rh=133,880 N. Canfield-Niles Road,44515,Youngstown,Ohio,USA,-80.768181,41.121963,Open
6300,Hampton Inn Massillon,Hilton,HP,MSLOHHX,https://www.hilton.com/im/en/MSLOHHX/7729094/mslohhx-exterior-pic-3.jpg?impolicy=crop&cw=7360&ch=4894&gravity=NorthWest&xposition=0&yposition=6&rw=200&rh=133,"44 First Street, S.W.",44647,Massillon,Ohio,USA,-81.52378499507,40.79547379938,Open
6301,Hampton Inn & Suites Niles/Warren,Hilton,HP,YNGWAHX,https://www.hilton.com/im/en/YNGWAHX/17607488/yngwa-exterior-twilight-aerial-niles-warren-youngstown-.jpg?impolicy=crop&cw=4219&ch=2813&gravity=NorthWest&xposition=390&yposition=0&rw=300&rh=200,5581 Youngstown Warren Road,44446,Niles,Ohio,USA,-80.7487778785,41.2169696124,Open
6302,Hampton Inn & Suites Ashland,Hilton,HP,MFDASHX,https://www.hilton.com/im/en/MFDASHX/11317379/exterior.jpg?impolicy=crop&cw=4600&ch=3059&gravity=NorthWest&xposition=0&yposition=4&rw=200&rh=133,2055 East Main Street,44805,Ashland,Ohio,USA,-82.269114,40.858247,Open
6303,Hampton Inn & Suites Mansfield-South @ I-71,Hilton,HP,MFDHSHX,https://www.hilton.com/im/en/MFDHSHX/4997060/his-mansfield-2016-02.jpg?impolicy=crop&cw=5999&ch=3989&gravity=NorthWest&xposition=0&yposition=13&rw=200&rh=133,2220 South Main Street,44907,Mansfield,Ohio,USA,-82.511596,40.699152,Open
6304,Hampton Inn Mansfield/Ontario,Hilton,HP,MFDONHX,https://www.hilton.com/im/en/MFDONHX/4998689/hampton-inn-mansfield-ontario-exterior-daylight.jpg?impolicy=crop&cw=5760&ch=3830&gravity=NorthWest&xposition=0&yposition=4&rw=200&rh=133,1051 N. Lexington Springmill Road,44906,Mansfield,Ohio,USA,-82.59038,40.776495,Open
6305,Hampton Inn Wooster,Hilton,HP,WOOOHHX,https://www.hilton.com/im/en/WOOOHHX/15177287/imgp9991-23-crop.jpg?impolicy=crop&cw=1797&ch=1198&gravity=NorthWest&xposition=235&yposition=0&rw=300&rh=200,4253 Burbank Road,44691,Wooster,Ohio,USA,-81.947752,40.852037,Open
6306,Hilton Garden Inn Wooster,Hilton,GI,CAKWOGI,https://www.hilton.com/im/en/CAKWOGI/406513/cakwogi-imgp0560-27.jpg?impolicy=crop&cw=2258&ch=1502&gravity=NorthWest&xposition=4&yposition=0&rw=200&rh=133,959 Dover Road,44691,Wooster,Ohio,USA,-81.927831,40.775698,Open
6307,Hampton Inn Athens,Hilton,HP,ATOOHHX,https://www.hilton.com/im/en/ATOOHHX/2456487/hampton-inn-athens-ohio-exterior.jpg?impolicy=crop&cw=5760&ch=3830&gravity=NorthWest&xposition=0&yposition=4&rw=200&rh=133,986 East State Street,45701,Athens,Ohio,USA,-82.057379,39.335779,Open
6308,Hampton Inn & Suites Parkersburg Downtown,Hilton,HP,PKBDOHX,https://www.hilton.com/im/en/PKBDOHX/8408274/pkbdo-exterior-03.jpg?impolicy=crop&cw=6000&ch=3990&gravity=NorthWest&xposition=0&yposition=5&rw=200&rh=133,920 Emerson Avenue,26104,Parkersburg,West Virginia,USA,-81.546623,39.282381,Open
6309,Hampton Inn Parkersburg-Mineral Wells,Hilton,HP,PKBWVHX,https://www.hilton.com/im/en/PKBWVHX/2927796/pkbwvhx-exterior-bright.jpg?impolicy=crop&cw=5992&ch=3994&gravity=NorthWest&xposition=0&yposition=2&rw=300&rh=200,64 Elizabeth Pike,26150,Mineral Wells,West Virginia,USA,-81.528747,39.187796,Open
6310,Hampton Inn Lancaster,Hilton,HP,LHQOHHX,https://www.hilton.com/im/en/LHQOHHX/4318509/building.jpg?impolicy=crop&cw=3888&ch=2585&gravity=NorthWest&xposition=0&yposition=3&rw=200&rh=133,2041 Schorrway Drive,43130,Lancaster,Ohio,USA,-82.623197,39.734272,Open
6311,Hampton Inn Ashtabula,Hilton,HP,ERIASHX,https://www.hilton.com/im/en/ERIASHX/7794619/eriashx-exterior-day-time-view.jpg?impolicy=crop&cw=5148&ch=3424&gravity=NorthWest&xposition=41&yposition=0&rw=200&rh=133,2900 GH Drive,44010,Austinburg,Ohio,USA,-80.856504,41.783363,Open
6312,Hampton Inn Madison,Hilton,HP,CLEMSHX,https://www.hilton.com/im/en/CLEMSHX/11134498/clemshx-hero-image-.jpg?impolicy=crop&cw=4577&ch=3044&gravity=NorthWest&xposition=25&yposition=0&rw=200&rh=133,171 Water Tower Drive,44057,Madison,Ohio,USA,-81.049455,41.760232,Open
6313,Hampton Inn & Suites Cleveland-Mentor,Hilton,HP,CLEMEHX,https://www.hilton.com/im/en/CLEMEHX/4138174/north-2.jpg?impolicy=crop&cw=2508&ch=1672&gravity=NorthWest&xposition=585&yposition=0&rw=300&rh=200,5675 Emerald Ct.,44060,Mentor,Ohio,USA,-81.298,41.7153,Open
